ccode,country,year,v01,v02,v03,v04,v05,v06,v07,v08,v09,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
CC78,ACP: Southern Africa,2017,6735479.663,1144581.116,2565087.95,14216649.42,878684.203,11830688.99,13542357.49,31364617.92,9241510.94,7247307.228,9397638.73,1500656.367,14993778.28,10649951.54,334932.543,7416057.754,28708438.77,18456042.8,3625673.069,6354650.981
CC78,ACP: Southern Africa,2018,8803156.504,1898678.41,5047063.758,17920133.59,1030924.641,14516484.48,15090846.69,38500850.3,8322433.216,758201.103,9890710.243,1706179.293,11519323.11,13150659.16,252436.98,8226036.122,34321695.02,24136822.81,3903136.626,766369.873
CC79,ACP: Western Africa,1995,2769569.603,247830.998,362252.591,1758654.71,192230.746,2618653.124,3478249.528,6029508.218,1321299.471,884841.045,4079124.468,38981.857,3293684.193,11976339.3,231901.349,629928.471,1656231.454,301333.042,176697.432,365652.096
CC79,ACP: Western Africa,1996,2753647.053,271725.697,419516.794,2177520.591,184906.619,2260802.615,3033543.63,5625370.16,1150886.303,275738.61,4350762.126,96171.177,3126336.409,16358942.18,188697.16,470166.922,1310255.487,594323.702,237393.974,235984.311
CC79,ACP: Western Africa,1997,3234774.051,274806.206,531197.345,2161599.745,178523.618,2971705.532,3488932.545,6841664.453,1179856.269,358796.218,4102947.047,28096.637,3059549.187,15284200.99,169007.59,480195.216,1264083.971,639318.554,212812.515,217386.001
CC79,ACP: Western Africa,1998,3566612.154,267410.455,522465.629,2126978.836,238654.997,2943923.372,3741874.596,6836199.583,1287453.763,286341.346,4463174.587,52748.396,3004778.269,9896104.939,203385.589,665481.686,1104435.998,809907.522,266516.913,182832.83
CC79,ACP: Western Africa,1999,3454582.71,315533.508,488632.576,2387249.014,296004.77,2823244.745,3608643.27,6743670.397,1446818.739,242577.01,4213210.854,37731.828,2678598.899,14076125.45,222478.774,537245.848,1341198.926,737884.492,297485.242,200018.468
CC79,ACP: Western Africa,2000,2953968.693,322401.289,443840.579,3001124.736,197302.542,2640355.365,3384549.022,6279461.379,1263415.261,466115.266,3208108.469,40206.519,2431424.568,21684794.96,167117.508,403137.551,973623.604,423820.047,211516.527,770008.764
CC79,ACP: Western Africa,2001,4002626.47,481024.529,558720.483,2693449.937,223446.183,3100961.66,4192395.164,6975537.479,1435989.421,447509.291,3605350.493,74769.386,2329125.099,18194978.94,162111.451,502289.649,950602.694,509850.622,221345.54,1120053.303
CC79,ACP: Western Africa,2002,3398849.203,402438.066,423643.394,2126564.134,249525.36,2692422.103,3480381.761,5962072.123,1243656.328,307378.685,4980675.778,78067.502,2415442.329,18217164.98,144339.014,695511.031,1070928.079,857985.771,287312.754,1350866.914
CC79,ACP: Western Africa,2003,4204157.364,457082.378,556594.27,2879979.836,402525.357,3115966.679,4469109.579,7954630.319,1868711.798,453910.306,5481701.67,108360.126,2759187.561,23797476.45,152144.68,697146.342,929971.364,1028655.565,312254.987,1637671.176
CC79,ACP: Western Africa,2004,5159332.306,553726.286,673438.592,5042820.485,419100.956,3747669.162,5498433.275,10510436.01,2081218.076,338969.647,6297613.077,116032.987,3807420.404,38357488.57,158226.459,861274.856,1249515.04,1176159.538,835493.18,877811.324
CC79,ACP: Western Africa,2005,7040244.192,649530.185,794188.845,5361165.783,502259.375,4908753.642,7762953.463,14109338.38,2742457.572,475572.711,6035620.364,114566.965,3877511.65,46378662.22,193993.211,901151.183,1631661.742,1309787.382,769254.843,1379488.66
CC79,ACP: Western Africa,2006,7620662.323,600365.332,756353.976,8158294.267,503628.872,6522758.45,8444282.197,16373903.19,3296941.392,686358.799,6468143.079,148819.901,4375377.688,61598116.79,196423.661,843503.117,1590714.76,1406379.873,769494.523,1773744.014
CC79,ACP: Western Africa,2007,9072407.599,724037.755,910801.503,10000282.21,700967.158,7515743.222,11339538.76,19654716.39,3403027.532,923504.541,7431804.358,188498.254,5102589.901,67472308.65,253841.583,971997.537,2018542.04,1255094.272,797897.557,2478239.561
CC79,ACP: Western Africa,2008,11182459.92,935600.704,1353011.928,16030192.77,1082439.338,9410430.282,15459544.01,30525222.66,4331839.044,1030572.301,8721206.93,284312.69,6653001.649,84406828.13,351287.325,1460712.055,2053990.031,1285315.941,503280.728,2655094.693
CC79,ACP: Western Africa,2009,9739980.231,839567.683,1074135.749,9501050.601,702904.277,7853056.113,11302695.35,22507459.15,3773662.755,1086333.875,10475724.69,464274.213,4661361.322,57939964.31,362121.461,1443101.156,1850794.128,1665001.337,611652.849,4159962.004
CC79,ACP: Western Africa,2010,10980725.31,939922.402,1323712.558,12432300.89,991989.222,9119194.737,14740619.02,29462860.24,4463978.103,905322.224,11801678.15,379310.594,6467828.063,85749291.15,383054.149,1521481.686,2778186.167,2182345.226,663591.922,6275092.954
CC79,ACP: Western Africa,2011,20688334.62,1102837.725,2565629.197,18776285.75,1381408.843,10477713.21,14602264.53,30212876.89,4844013.657,846874.641,12486082.29,325458.123,9495530.458,128402612.7,591876.31,1817571.888,2415678.87,1803281.251,676523.776,9068789.965
CC79,ACP: Western Africa,2012,16348485.47,1361614.651,1508041.359,18952187.89,1333004.108,11392070.52,16024754.2,33295230.9,6199625.499,1314852.616,11888942.96,306922.343,9573205.215,116484430.1,567742.771,1614304.2,2600084.122,1572697.081,737201.465,11802541.98
CC79,ACP: Western Africa,2013,15491843.47,1785199.236,2106855.978,22700653.81,1342498.374,12958938.64,17059032.49,36332518.5,6434284.229,1274097.7,11044618.9,334157.709,9075069.868,94011790.49,526114.095,1716186.499,2680140.448,3716688.133,1018551.565,10655737.42
CC79,ACP: Western Africa,2014,15805933.89,1312422.415,1372638.364,20942162.28,1645820.682,12850477.21,17889397.66,35433803.73,7846174.985,1250044.952,12581273.91,339173.004,8774099.308,106447401.8,541517.988,1554789.013,2604642.297,2915857.821,1464142.476,10794590.63
CC79,ACP: Western Africa,2015,13084838.45,1280416.328,1484329.246,13140947.16,1207073.031,10682666.69,14899677.75,31740202.47,6792269.712,650776.836,12878106.59,354683.343,6591256.245,50450367.31,616921.465,1507873.18,2034594.079,1590904.659,896716.664,10298333.75
CC79,ACP: Western Africa,2016,11794485.15,1141844.991,1215276.548,13996929.94,1176496.091,10444612.16,12801223.27,24932497.67,7188870.772,990755.12,12854983.59,300263.819,6251221.213,33775726.38,668377.687,1536616.406,1581049.858,1160540.516,762583.079,12137743.7
CC79,ACP: Western Africa,2017,13133428.65,1163166.058,1430126.072,13838170.42,1411639.769,10332117.08,13013957.02,23806666.46,6543630.586,811957.243,14530509.94,364363.343,8670771.703,46971448.16,741351.773,1948481.148,1852136.74,2133992.631,862030.121,13895457.5
CC79,ACP: Western Africa,2018,14182207.04,1364662.936,1611173.855,20316372.38,1395662.948,12028893.35,13485543.86,31371327.19,5518165.924,745084.864,13851712.68,401571.686,8973138.951,65464302.77,702045.864,2156629.082,1953952.447,2998707.504,1188188.77,13532311.75
CC96,CEMAC (Economic and Monetary Community of Central Africa),1995,474933.412,86541.251,85820.504,212425.767,17042.687,405531.932,620193.633,1089716.388,280960.117,21174.581,483544.776,34262.396,1380430.63,3591084.068,11091.494,29321.974,262077.794,48406.602,23535.804,19069.506
CC96,CEMAC (Economic and Monetary Community of Central Africa),1996,551684.36,79976.194,96408.932,595719.343,22366.47,440637.858,669310.38,1596522.416,332381.785,35152.455,481062.063,15129.525,1528391.491,4401233.055,19092.355,32310.497,259468.888,58667.593,34052.867,27834.936
CC96,CEMAC (Economic and Monetary Community of Central Africa),1997,558981.635,96296.37,119738.191,430817.265,21738.618,457894.809,716672.282,1417795.074,327401.986,66151.601,441107.944,19319.931,1690196.198,4491414.598,14121.489,32207.648,655770.274,51673.272,31658.057,16732.98
CC96,CEMAC (Economic and Monetary Community of Central Africa),1998,565224.809,85630.879,125195.337,245208.112,20579.165,514524.931,675269.405,1550644.326,365970.415,57586.941,491855.04,22633.878,1466238.607,3291840.147,10915.28,39509.369,522126.367,72181.733,28691.001,38249.192
CC96,CEMAC (Economic and Monetary Community of Central Africa),1999,571100.351,88508.34,120526.666,274095.553,31142.932,449337.507,620585.818,1368376.515,342687.324,45853.309,421790.321,22640.873,1486532.492,4018941.838,5349.581,47591.858,404132.777,121762.388,23550.183,15723.312
CC96,CEMAC (Economic and Monetary Community of Central Africa),2000,516773.017,90241.266,106785.542,430011.516,26479.84,419901.353,529358.312,1327118.771,275136.203,62506.512,360054.171,18652.348,1265599.597,6068804.045,4145.627,16385.124,439341.662,41857.286,26485.44,101832.498
CC96,CEMAC (Economic and Monetary Community of Central Africa),2001,606420.603,115253.889,144838.818,472846.738,26998.586,541379.101,817084.018,1934749.137,397169.835,74682.255,362081.844,19780.682,1347844.521,6121537.172,5170.998,64330.1,346346.543,39214.553,18874.02,61655.611
CC96,CEMAC (Economic and Monetary Community of Central Africa),2002,657069.902,130528.376,139079.911,369797.256,37636.416,596079.165,1079873.839,2334485.953,515007.385,85534.891,424330.192,15798.717,1220426.053,6561783.174,5307.854,122050.203,366776.506,65590.791,28609.205,137716.921
CC96,CEMAC (Economic and Monetary Community of Central Africa),2003,785684.272,131274.702,160671.46,463584.148,67951.286,646971.438,894747.521,2357735.8,441308.586,113764.392,545317.461,21742.427,1700065.145,8054473.609,11783.755,189295.611,369473.803,116602.554,38252.04,154559.401
CC96,CEMAC (Economic and Monetary Community of Central Africa),2004,918031.676,193698.81,206020.441,672316.093,60578.2,724887.786,1046632.991,2457413.895,516823.277,122488.356,531480.224,27790.055,1956567.756,12958801.07,10790.086,181011.358,498163.843,186265.759,35855.032,174337.316
CC96,CEMAC (Economic and Monetary Community of Central Africa),2005,1011533.198,195553.386,214752.741,1136743.663,60866.709,711767.879,1212480.369,2713432.419,518612.106,86407.086,578611.214,58953.761,2151978.808,19396325.2,18571.821,302813.964,522687.992,151270.933,37697.603,89384.501
CC96,CEMAC (Economic and Monetary Community of Central Africa),2006,1218859.724,262420.278,303367.172,1344870.677,82608.156,924708.036,1602270.448,3772736.008,677298.439,164885.799,567423.641,86038.118,2344831.17,23391384.65,13052.31,253381.41,621515.16,136152.579,37134.623,123884.921
CC96,CEMAC (Economic and Monetary Community of Central Africa),2007,1611322.241,344753.6,422993.776,1268216.341,108456.247,1204880.868,2221395.484,5813220.49,917808.572,199961.795,616653.514,74262.02,2702698.099,24566498.56,18562.486,445188.706,821151.27,565764.509,63322.291,346795.004
CC96,CEMAC (Economic and Monetary Community of Central Africa),2008,2188111.813,376797.918,418017.302,1418921.197,155189.4,1488659.137,2796041.532,7158105.12,1166383.238,219862.485,1080955.946,56810.409,3437958.82,36223637.16,25842.838,407975.622,858900.131,1209442.825,60226.812,150231.527
CC96,CEMAC (Economic and Monetary Community of Central Africa),2009,1878491.789,318853.47,304454.777,4406701.013,111488.89,1278896.103,2262077.04,6012564.199,948418.177,187628.791,1237847.201,59171.207,1900134.049,21290500.46,14952.4,274939.827,592580.397,1447735.991,71055.984,138025.908
CC96,CEMAC (Economic and Monetary Community of Central Africa),2010,1978059.113,384137.482,317383.395,5010196.503,128701.028,1441722.216,2606061.48,7531092.553,1143195.573,129659.878,1004531.75,49380.219,2294921.255,29055758.47,16648.414,260173.971,869859.133,1761991.501,98438.925,292658.872
CC96,CEMAC (Economic and Monetary Community of Central Africa),2011,2941747.986,611226.622,466541.16,4304937.116,218746.829,2010388.035,3817975.265,9947659.841,1501558.902,233215.2,1059084.918,56107.701,2741454.813,36654486.33,19365.778,506477.247,960675.681,2223977.446,112752.775,289208.972
CC96,CEMAC (Economic and Monetary Community of Central Africa),2012,3072960.3,687664.314,395758.92,3046867.838,229295.632,2015197.166,4392689.851,10362222.27,1808532.22,246435.337,953612.301,44525.263,2628421.14,37465182.67,17643.767,526986.487,973577.466,1407086.439,173254.865,352699.256
CC96,CEMAC (Economic and Monetary Community of Central Africa),2013,3105564.854,596338.13,370714.738,2507286.065,194859.822,2016373.497,3941448.343,11559682.83,1659355.154,180165.429,895983.374,48761.563,2409291.278,34396970.36,18132.801,621655.55,1257615.717,1654147.883,123079.097,454429.75
CC96,CEMAC (Economic and Monetary Community of Central Africa),2014,3827630.112,793752.427,469252.462,3130869.914,365004.066,2495163.849,5084303.211,9898295.811,2239788.285,946497.603,1143391.056,50084.661,3223869.132,31330382.12,18962.12,623069.312,1655493.533,1492371.231,169437.849,558928.131
CC96,CEMAC (Economic and Monetary Community of Central Africa),2015,2967530.832,610231.704,391803.65,1793393.884,181409.849,1984218.574,3772232.152,8717993.934,1836055.442,185777.401,1059011.956,36662.464,2469335.447,16278465.42,13244.916,587566.649,1221576.973,968216.826,146871.993,325712.309
CC96,CEMAC (Economic and Monetary Community of Central Africa),2016,2390207.406,523695.92,321551.855,967627.518,156382.899,1601188.86,2820931.35,7106907.533,1382082.14,137078.606,1107930.149,37259.452,2908675.265,11521379.36,13643.279,458507.002,1323600.363,829713.498,119481.021,516986.596
CC96,CEMAC (Economic and Monetary Community of Central Africa),2017,2755441.375,516959.458,331206.506,995535.081,215927.527,1572723.707,2583432.977,6104143.082,1325533.356,89042.003,878319.439,41475.272,3573323.795,13079325.15,11535.248,294440.202,1606933.494,1973292.978,140024.891,346656.821
CC96,CEMAC (Economic and Monetary Community of Central Africa),2018,2891096.276,558705.264,381572.532,1176503.313,192362.471,1750102.734,2767980.98,6077992.568,1335489.152,161920.992,917917.306,54508.444,3704801.326,19056286.2,14641.981,878241.747,1928829.643,1783808.237,249896.904,557951.903
CC100,COMESA (Common Market for Eastern and Southern Africa),1995,5821113.635,418867.922,1957015.795,2275723.825,1026067.068,4490577.598,8719971.813,12209661.92,3511590.549,476099.754,4286450.155,923383.051,1688978.349,10990665.76,373279.551,1614945.931,4844649.893,894456.977,4400616.254,130119.331
CC100,COMESA (Common Market for Eastern and Southern Africa),1996,6140067.82,486202.004,2088718.161,2760129.284,1052353.207,5001981.513,9495300.385,14197510.67,3915705.403,446987.675,4659289.3,1157101.424,1782486.219,12125213.36,197213.885,1627580.434,4256280.451,911681.662,4654749.207,253466.986
CC100,COMESA (Common Market for Eastern and Southern Africa),1997,6198603.153,524620.129,1926218.456,2724535.345,944250.431,4984424.209,9090086.307,14263666.9,4048212.735,668259.965,4530577.274,1317886.016,1810326.063,11698960.06,370764.086,1750588.62,4476589.659,1002978.74,4649914.975,275665.865
CC100,COMESA (Common Market for Eastern and Southern Africa),1998,6538779.67,608574.869,2065657.645,2610969.601,1219740.38,5391066.557,10189120.12,15709025,4209831.133,1645039.822,4622592.42,985098.003,1644163.389,6883117.366,288606.986,1661286.095,3831939.664,1151623.371,5107865.187,289253.675
CC100,COMESA (Common Market for Eastern and Southern Africa),1999,5544955.748,581293.037,1824303.281,2679417.603,1050953.03,4884731.571,8797724.653,14907259.63,4057683.08,1203916.812,4112671.892,1084665.992,1795925.156,9836883.525,395566.664,1596395.799,3210752.393,1215690.909,4830889.579,336063.293
CC100,COMESA (Common Market for Eastern and Southern Africa),2000,5479538.635,541337.744,1885506.405,4412438.909,826512.006,4566595.1,7927142.508,12732695.59,3669367.114,1387992.668,4028967.606,952634.981,1958850.742,16166885.87,262665.521,1888286.079,3455271.202,1355520.052,5129693.564,510561.381
CC100,COMESA (Common Market for Eastern and Southern Africa),2001,5721870.311,510347.023,1841112.358,3983248.922,724363.003,4812291.142,8607241.421,13746045.62,3803827.179,1845001.119,4386270.63,941022.626,2017449.095,14122403.82,201269.619,2092611.079,3577639.695,1490602.527,5391130.184,699513.704
CC100,COMESA (Common Market for Eastern and Southern Africa),2002,6143683.542,474764.742,1739996.821,3508554.993,801725.007,4987686.923,8340271.996,13083607.54,3855624.506,2368325.433,4420963.611,1036845.634,2117163.643,13170245.77,137380.893,2248966.593,4025494.48,1763126.066,5514377.788,1330057.446
CC100,COMESA (Common Market for Eastern and Southern Africa),2003,6646103.149,573097.029,2139883.608,4475234.447,1113414.11,5797901.229,10138963.92,15026408.85,4549541.306,1000731.512,5028753.229,1089543.434,2777892.141,19508505.8,224809.889,2594250.076,4705059.088,2080023.133,6693511.478,1042891.376
CC100,COMESA (Common Market for Eastern and Southern Africa),2004,7598609.597,670995.786,2620865.788,5388689.896,1057513.536,7587802.282,12157085.84,18392606.02,5425407.866,3235604.895,5594915.839,946819.374,3634253.271,27337667.28,670271.248,3097307.504,6474001.54,2746420.062,7164623.87,1325944.797
CC100,COMESA (Common Market for Eastern and Southern Africa),2005,8482034.418,746239.077,3270634.973,9311904.276,1324232.437,8632469.775,14668106.8,22541986.2,5850201.706,4596364.046,6207414.097,998261.293,3888418.037,41770170.11,519584.496,3400775.318,7382348.587,3292587.184,6976516.639,2134794.966
CC100,COMESA (Common Market for Eastern and Southern Africa),2006,9349763.793,869636.993,3742464.609,12062910.47,1483682.015,9352047.361,15707004.68,28465320.3,6567801.964,4852951.201,6576384.579,1121785.297,4689650.188,50483249.25,873657.161,3744608.349,9641929.779,4108590.182,7300493.559,2982943.575
CC100,COMESA (Common Market for Eastern and Southern Africa),2007,12644135.6,967266.342,4533683.729,12651147.15,1840357.371,12005259.33,19916987.96,34295302.94,8028810.257,6585509.881,8406274.881,1311938.735,8643328.892,57150130.08,854889.673,4927867.151,11747678.31,8593995.215,8635446.235,3992212.855
CC100,COMESA (Common Market for Eastern and Southern Africa),2008,16653449.83,1171523.761,8053192.917,18764274.97,3394182.066,16105312.12,28839370.25,44267177.95,9032889.99,3135158.79,9765757.547,1518063.235,7534630.303,85914603.94,1098270.562,8295174.796,13964350.62,6991910.7,9718800.145,1815413.403
CC100,COMESA (Common Market for Eastern and Southern Africa),2009,15160067.86,1279003.508,5577322.535,13760413.52,2435559.917,15377656.33,27282569.38,42039877.08,9616315.387,2238609.759,10597490.67,1861486.19,6131668.366,54222285.78,788552.314,6361472.714,11658968,6016893.553,8946861.755,2759216.321
CC100,COMESA (Common Market for Eastern and Southern Africa),2010,19062601.56,1546851.876,7219535.946,19142910.3,3208953.804,17569923.34,28841799.14,47350642.84,10932791.15,3177637.844,12123628.52,1973005.305,7143413.841,68582318.52,722862.851,7438032.584,16983377.53,7099494.205,8787122.919,4491128.624
CC100,COMESA (Common Market for Eastern and Southern Africa),2011,23557767.86,1621883.656,8404014.925,23872464.6,5088377.686,20300260.07,29897551.9,43707816.26,10397960.36,2407250.203,13762374.59,2153548.68,7922611.776,41846854.75,1191323.18,7665409.503,19829968.78,8672992.617,9785557.468,4741113.755
CC100,COMESA (Common Market for Eastern and Southern Africa),2012,25918848.55,1947966.327,9007090.646,31536187.62,4372393.567,23023275.9,34707074.42,52436448.44,13061585.06,3307116.002,13618645.62,2302617.638,7665438.212,75586512.7,1172858.838,8072410.962,20035414.51,8143034.992,8775325.387,6278136.978
CC100,COMESA (Common Market for Eastern and Southern Africa),2013,24517341.82,2022360.65,9576865.65,27367656.57,3968045.445,25851824.26,36206412.65,55393248.41,14169278.29,4775525.269,14254935.01,2788387.602,7524026.625,61236121.41,1091464.011,8839237.766,20603330.97,8427466.544,9102893.361,4437246.428
CC100,COMESA (Common Market for Eastern and Southern Africa),2014,26060869.46,2001413.214,9745115.425,27771287.24,3568391.558,25399933.98,36735821.93,57331323.6,14922608.3,2840549.252,14464369.89,2740199.426,7916892.905,34011808.97,811112.15,8124199.586,21548003.72,9726789.864,9141150.159,4552974.949
CC100,COMESA (Common Market for Eastern and Southern Africa),2015,23882042.44,1650205.826,6705187.024,20927710.63,3218533.303,23751094.62,33487763.78,54301150.7,15497720.14,2040603.013,14537934.32,2470493.774,6640688.029,18112119.85,1381920.546,6464640.619,16969005.72,8434032.991,8391436.252,3979961.108
CC100,COMESA (Common Market for Eastern and Southern Africa),2016,21021236.47,1443132.013,6174015.083,17543027.87,3200897.456,22323161.77,29101075.92,49012938.17,12849630.31,2251953.354,14902025.47,2593651.21,5992915.854,13416194.27,869665.873,6736637.291,17042000.75,8576462.926,8660958.694,8490199.19
CC100,COMESA (Common Market for Eastern and Southern Africa),2017,24460126.98,1740756.584,7835422.155,24940157.35,3842152.671,24424297.89,31214258.74,49751335.41,13572775.74,2460922.369,16202878.97,2567170.985,7642101.631,24546940.14,870086.102,8313081.21,19295365.06,8734671.703,8903790.559,7394352.806
CC100,COMESA (Common Market for Eastern and Southern Africa),2018,23700182.77,1749674.996,9971106.287,27897154.18,3248608.734,26541523.14,34114044.6,51955443.09,12868288.4,3575546.214,15281970.31,2511545.817,10036261.77,30751931.71,1011931.366,8911687.281,20776680.82,9032588.052,9534601.527,6935909.173
CC101,EAC (East African Community),1995,556072.65,55532.038,181750.523,516292.738,206155.373,802685.413,1123761.76,1983983.332,489545.804,67985.406,1793695.387,149691.495,404779.479,94341.473,31648.944,126864.373,311447.813,70004.257,107577.919,38559.914
CC101,EAC (East African Community),1996,510127.919,43554.879,183215.094,705347.671,189379.504,760310.035,962068.113,1724818.539,418150.944,70143.944,1959977.792,160410.072,451129.727,142997.562,41294.837,154263.824,336790.21,61922.591,111543.369,42163.522
CC101,EAC (East African Community),1997,814919.453,42613.195,190837.785,694281.152,231253.464,823744.995,1048731.355,1897075.449,465110.207,93815.183,1921968.225,149485.495,443146.552,175174.644,27926.032,149734.881,328732.846,59778.822,115542.288,69014.828
CC101,EAC (East African Community),1998,812746.382,41530.384,219567.938,825176.841,270047.261,845461.484,986840.063,2025882.317,507231.488,91130.929,1881204.117,113291.296,317951.578,176081.018,30396.922,131890.571,274061.839,73199.505,113907.51,69200.25
CC101,EAC (East African Community),1999,552506.457,42614.495,221335.129,738604.02,187966.977,823629.631,985889.993,1924974.69,535168.714,72052.636,1625935.536,108303.944,342701.771,164857.358,20545.013,101922.121,203134.578,78502.718,104206.751,60116.16
CC101,EAC (East African Community),2000,595184.071,46543.083,200733.576,1138416.289,173048.564,803324.908,981509.064,1796866.913,493684.767,172409.214,1397112.915,103301.939,347831.723,190073.933,22818.076,108290.984,254000.829,49463.193,95488.677,163348.991
CC101,EAC (East African Community),2001,628568.157,43260.831,202752.674,984350.242,163898.646,890713.722,1095146.629,2251038.785,518686.228,154090.677,1585517.451,133392.096,508645.375,193589.298,18668.421,135317.439,298523.791,63753.597,128704.015,224894.268
CC101,EAC (East African Community),2002,489439.997,46766.323,177732.239,789382.672,193685.671,952227.725,1065561.999,1926435.825,474631.436,358002.027,1491995.868,165172.509,530769.332,283029.485,29622.837,108918.934,291186.731,102988.983,183069.242,393238.345
CC101,EAC (East African Community),2003,609564.206,42577.005,196356.427,1244969.667,233012.61,1042199.95,1301373.781,2008621.297,583261.1,158971.817,1720891.917,169223.154,637136.57,380776.309,45746.997,159281.709,353102.67,116051.179,262571.245,470648.424
CC101,EAC (East African Community),2004,929877.666,70940.726,251161.595,838993.238,194959.457,1681163.983,1772562.689,2385099.473,797773.435,400488.103,1794686.271,184681.923,789616.852,561813.788,40471.143,169567.029,443467.36,120931.691,271339.727,579838.208
CC101,EAC (East African Community),2005,818690.608,79066.809,249960.547,2048459.839,290206.162,1739724.444,2046686.644,3278640.506,867644.971,416573.819,2207433.223,258585.198,951422.435,633495.408,54520.011,290091.762,562142.673,186673.498,415129.105,527620.584
CC101,EAC (East African Community),2006,1203561.755,101801.977,347602.521,3012380.127,439407.471,2017456.198,2441557.461,4460710.389,1043744.491,249527.243,2377607.972,288103.122,1121361.865,348447.808,68826.064,311837.221,705217.527,280677.832,464397.316,563647.131
CC101,EAC (East African Community),2007,1415718.845,152452.367,383765.243,3530578.866,621275.65,2561291.254,3262608.634,5885237.572,1288325.968,390108.061,2850339.905,399051.014,1324303.532,261747.696,134786.995,408779.071,909884.387,389780.853,547247.62,573242.496
CC101,EAC (East African Community),2008,1664198.922,210343.357,469524.597,5435077.707,747308.291,3481824.303,4230435.109,7241860.179,1478415.325,255023.62,3443197.184,491508.024,1717172.369,326776.213,189754.979,663086.165,1243235.69,605592.972,680654.19,810454.472
CC101,EAC (East African Community),2009,2072727.759,192922.166,458517.897,3817527.218,529196.026,3036125.589,3820299.923,6927241.418,1455319.988,381002.323,3265565.227,463308.478,1607735.319,295717.64,147119.92,559253.741,993860.808,532699.583,525809.269,950444.07
CC101,EAC (East African Community),2010,2026355.46,214711.515,538985.683,5242850.76,738430.882,3740826.331,4475191.922,7706120.925,1739857.559,260764.046,3890140.519,561121.531,2053893.658,369909.33,205512.247,616536.028,1247029.833,545118.534,583581.641,1163891.303
CC101,EAC (East African Community),2011,2793508.838,271735.258,688697.282,8061401.259,1169257.153,4428801.988,5470718.378,9081905.866,2065152.913,373798.952,4256599.818,585757.233,2396581.354,394083.628,269023.628,735509.437,1519832.933,706396.873,618605.393,1598313.503
CC101,EAC (East African Community),2012,3027653.766,300749.935,839895.219,8397984.215,1143208.985,4685898.451,5745127.255,10238376.46,2206174.141,542223.142,4509371.481,672246.019,2359046.162,465112.401,294410.562,825031.936,1541942.473,751198.584,686271.944,2401462.611
CC101,EAC (East African Community),2013,2625532.49,314316.831,773680.093,8789658.831,924856.217,5353782.309,6187900.731,9778518.166,2556922.935,545038,4198355.855,697533.815,2118684.89,738822.191,207026.713,644380.349,1449708.794,608114.557,692118.033,1799705.647
CC101,EAC (East African Community),2014,2988631.997,367746.858,947833.623,7878649.245,1208974.251,5869438.411,7064251.371,10870842.34,3075470.904,150351.057,4672628.058,763933.008,2369187.062,535990.951,330772.366,752835.158,1447550.739,530125.596,713228.521,1512727.655
CC101,EAC (East African Community),2015,2469034.699,335536.035,760931.443,6835380.223,944808.865,5076190.126,6166930.786,9931347.141,2877543.625,127921.334,4911086.342,669950.222,1984838.865,397345.719,334004.913,703186.178,1520392.003,702220.492,707755.836,1696113.094
CC101,EAC (East African Community),2016,2416035.265,283961.031,690060.415,3876263.18,977345.943,4876017.59,5633224.743,9534773.993,2869744.296,188506.684,4730296.467,690742.307,1773995.829,315335.815,180125.762,673883.048,1546534.378,475346.147,790080.56,2392793.167
CC101,EAC (East African Community),2017,3846811.007,242062.372,640058.888,5397086.091,1101014.407,5165370.959,5614067.049,9351896.41,2979097.059,397619.343,5620473.16,590625.032,1981612.329,578706.24,151186.78,643733.003,1106164.257,444884.918,762503.149,2169007.108
CC101,EAC (East African Community),2018,3163273.656,260921.025,820892.345,6866038.92,1038433.502,5257148.976,6232722.485,9506873.453,2656001.101,540172.821,5344303.422,573701.995,1963118.623,613773.205,186090.754,655447.563,1120558.15,532537.584,762778.351,2319272.99
CC102,ECCAS (Economic Community of Central African States),1995,972948.849,184340.612,159512.07,373628.699,78507.476,626502.946,1004191.962,2055254.726,621100.079,62563.073,745520.596,42546.16,1565941.156,7246239.166,14397.118,34835.791,1564372.082,78444.939,28615.057,36028.941
CC102,ECCAS (Economic Community of Central African States),1996,1238059.276,250086.502,183955.707,793019.718,107742.043,720055.046,1161010.591,2607855.074,784962.495,98841.522,743944.816,20011.717,1716337.851,9311786.56,21303.182,36664.359,1605581.195,88018.15,40134.007,44439.397
CC102,ECCAS (Economic Community of Central African States),1997,1214753.146,221927.69,211827.339,560712.804,79130.32,710143.992,1363493.545,2731973.867,763923.503,156177.08,705822.729,22665.213,1835227.94,9246405.093,16651.443,38462.181,2031372.766,91264.361,44162.263,68169.83
CC102,ECCAS (Economic Community of Central African States),1998,1240226.474,196801.271,201733.606,409163.689,85336.197,829956.485,1172834.135,2798986.638,791996.351,147803.689,707515.905,25105.65,1585577.483,6496967.642,13638.732,47345.428,1827433.554,93956.145,202855.489,79469.898
CC102,ECCAS (Economic Community of Central African States),1999,1210235.95,214543.167,187874.623,434148.81,109422.766,698666.77,1406497.708,2711171.258,733017.207,291598.039,584512.58,23525.118,1559186.69,8756865.125,7213.154,51840.026,1700796.713,138900.31,28439.645,36188.648
CC102,ECCAS (Economic Community of Central African States),2000,1315507.134,283641.09,185023.921,668023.726,129501.86,727370.788,1084508.417,2641449.114,698054.148,165011.249,496329.534,21374.895,1405517.433,13188467.99,5222.044,30329.886,1555601.709,79538.183,40099.926,134069.542
